aiddata_id	donor	sector	title	short_description	long_description	aiddata_activity_code	codeRule_characterLength
23160683	Australia	III.1.a. Agriculture		AUSTRALIA COMMUNITY ASSISTANCE SCHEME	THE GOAL OF THE AUSTRALIA COMMUNITY ASSISTANCE SCHEME (ACAS) IS TO HELP REDUCE THE HUMAN SUFFERING OF THE PALESTINIAN PEOPLE AND ADDRESS FACTORS CONTRIBUTING TO POVERTY THROUGH BUILDING THE CAPACITY OF PALESTINIANCOMMUNITIES TO BUILD SUSTAINABLE LIVELIHOODS. TOTAL FUNDING OF THE SCHEME IS $250,000 IN 2001-2002 AND $365,000 IN 2002-03. FUNDING FOR 2003-04 IS EXPECTED TO BE $300,000. FUTURE FUNDING LEVELS WILL BE DETERMINED IN THE CONTEXT OF THE OVERALL PROGRAM BUDGET ALLOCATION FOR THE PALESTINIAN TERRITORIES AND PROGRAM PRIORITIES. INDIVIDUAL ACTIVITIES WILL HAVE A FUNDING LIMITATION OF $50,000 WITH A MAXIMUM DURATION OF EIGHTEEN MONTHS.	15150.02|51010.05 	685
37493254	Spain	III.1.a. Agriculture	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
23076430	Japan	III.1.a. Agriculture		TC AGGREGATED ACTIVITIES		99810.01 	27
37343664	Spain	III.1.a. Agriculture	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
22995634	Japan	III.1.a. Agriculture		TC AGGREGATED ACTIVITIES		99810.01 	27
19243146	Germany	III.1.a. Agriculture	GOVERNMENT CONTRIBUTIONS VIA NGO	GOVERNMENT CONTRIBUTIONS VIA NGO		92005.01|15105.01 	67
23120573	Japan	III.1.a. Agriculture		TC AGGREGATED ACTIVITIES		99810.01 	27
98053119	United States	III.1.a. Agriculture	Agricultural Sector Productivity	AGRICULTURAL SECTOR PRODUCTIVITY	Sustain the productivity of the agricultural sector through investments that foster increasing returns to land, labor, and capital. Targeted interventions to male and female producers provide improvements in technology and management practices, expanded access to markets and credit, increased organizational and market efficiency, and restoration and protection of resiliency in production and livelihood systems. [through Fintrac, Inc.]	31110.02|31191.01|31110.01|31150.04 	505
96976035	United States	III.1.a. Agriculture	Agricultural Sector Productivity	AGRICULTURAL SECTOR PRODUCTIVITY	Sustain the productivity of the agricultural sector through investments that foster increasing returns to land, labor, and capital. Targeted interventions to male and female producers provide improvements in technology and management practices, expanded access to markets and credit, increased organizational and market efficiency, and restoration and protection of resiliency in production and livelihood systems. [through Cooperativa Adepe]	31120.01|31191.01|31191.03 	509
50052287	Spain	III.1.a. Agriculture	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
23152681	Japan	III.1.a. Agriculture		TC AGGREGATED ACTIVITIES		99810.01 	27
23005614	Japan	III.1.a. Agriculture		TC AGGREGATED ACTIVITIES		99810.01 	27
23054473	Japan	III.1.a. Agriculture		TC AGGREGATED ACTIVITIES		99810.01 	27
19867967	Ireland	III.1.a. Agriculture		AGENCY FOR PERSONAL SERVICE OVERSEAS (APSO)		92020.01 	46
27925675	Germany	III.1.a. Agriculture	Integrated Experts	INTEGRATED EXPERTS	Integrated Experts	15110.01 	57
97360054	Japan	III.1.a. Agriculture	TC AGGREGATED ACTIVITIES	TC AGGREGATED ACTIVITIES		99810.01 	51
37483411	Spain	III.1.a. Agriculture	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
96846385	United States	III.1.a. Agriculture	Agricultural Sector Productivity	AGRICULTURAL SECTOR PRODUCTIVITY	GFSI: Sustain the productivity of the agricultural sector through investments that foster increasing returns to land, labor, and capital. Targeted interventions to male and female producers provide improvements in technology and management practices, expanded access to markets and credit, increased organizational and market efficiency, and restoration and protection of resiliency in production and livelihood systems. [through Cornell University]	31191.03|31120.01|31182.01|31191.01 	516
17395957	Germany	III.1.a. Agriculture	FED. STATES CONTRIBUTIONS	FED. STATES CONTRIBUTIONS		99810.01 	53
19225978	Germany	III.1.a. Agriculture	GOVERNMENT CONTRIBUTIONS VIA NGO	GOVERNMENT CONTRIBUTIONS VIA NGO		92005.01|15105.01 	67
19889021	Ireland	III.1.a. Agriculture		AGENCY FOR PERSONAL SERVICE OVERSEAS (APSO)		92020.01 	46
50050591	Spain	III.1.a. Agriculture	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
9292215	Belgium	III.1.a. Agriculture		ALLOCATIONS DE VOLONTARIAT CT		99810.01 	32
20058994	Spain	III.1.a. Agriculture	VARIOUS COOPERATION FOR DEVELOPMENT PROJECTS	VARIOUS COOPERATION FOR DEVELOPMENT PROJECTS	DIVERSOS PROYECTOS DE COOPERACI&Oacute;N PARA EL DESARROLLO	51010.05 	150
20059970	Spain	III.1.a. Agriculture	VARIOUS COOPERATION FOR DEVELOPMENT PROJECTS	VARIOUS COOPERATION FOR DEVELOPMENT PROJECTS	DIVERSOS PROYECTOS DE COOPERACI&Oacute;N PARA EL DESARROLLO	51010.05 	150
98275572	Germany	III.1.a. Agriculture	preparatory activities for new projects	PREPARATORY ACTIVITIES FOR NEW PROJECTS	preparatory activities for new projects	99810.01 	120
96812556	United States	III.1.a. Agriculture	Agricultural Sector Productivity	AGRICULTURAL SECTOR PRODUCTIVITY	GFSI: Sustain the productivity of the agricultural sector through investments that foster increasing returns to land, labor, and capital. Targeted interventions to male and female producers provide improvements in technology and management practices, expanded access to markets and credit, increased organizational and market efficiency, and restoration and protection of resiliency in production and livelihood systems. [through Cooperative League of the United States of America]	31182.01|31130.01|31120.06|31120.01|31191.01 	548
21605752	Germany	III.1.a. Agriculture	DEVELOPMENT AID VOLUNTEER	DEVELOPMENT AID VOLUNTEER		99810.01 	53
21558093	Germany	III.1.a. Agriculture	INTEGRATED SPECIALIST	INTEGRATED SPECIALIST		99810.01 	45
23018095	Japan	III.1.a. Agriculture		TC AGGREGATED ACTIVITIES		99810.01 	27
23005581	Japan	III.1.a. Agriculture		TC AGGREGATED ACTIVITIES		99810.01 	27
27944259	Germany	III.1.a. Agriculture	Integrated Experts	INTEGRATED EXPERTS	Integrated Experts	15110.01 	57
97436464	United States	III.1.a. Agriculture	Agricultural Sector Productivity	AGRICULTURAL SECTOR PRODUCTIVITY	Sustain the productivity of the agricultural sector through investments that foster increasing returns to land, labor, and capital. Targeted interventions to male and female producers provide improvements in technology and management practices, expanded access to markets and credit, increased organizational and market efficiency, and restoration and protection of resiliency in production and livelihood systems. [through Government of Haiti]	31191.03|31120.01|31191.01 	511
96989845	United States	III.1.a. Agriculture	Agricultural Sector Productivity	AGRICULTURAL SECTOR PRODUCTIVITY	GFSI: Sustain the productivity of the agricultural sector through investments that foster increasing returns to land, labor, and capital. Targeted interventions to male and female producers provide improvements in technology and management practices, expanded access to markets and credit, increased organizational and market efficiency, and restoration and protection of resiliency in production and livelihood systems. [through Government of Ethiopia]	31191.03|31120.01|31191.01 	520
96881170	United States	III.1.a. Agriculture	Agricultural Enabling Environment	AGRICULTURAL ENABLING ENVIRONMENT	GFSI: Support agricultural policies, laws and regulations, and institutions that: foster adoption of improved technology; promote investment in infrastructure at all levels, and enhance the natural resource base in ways that respond to the needs of men and women producers. [through University of California, Davis]	31110.02|31110.01|31191.01|11420.01 	384
97784552	United States	III.1.a. Agriculture	Administration and Oversight	ADMINISTRATION AND OVERSIGHT	GFSI: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering tr	91010.01 	559
50118859	Spain	III.1.a. Agriculture	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
21504276	Germany	III.1.a. Agriculture	INTEGRATED SPECIALIST	INTEGRATED SPECIALIST		99810.01 	45
24076480	Germany	III.1.a. Agriculture	DEVELOPMENT WORKER	DEVELOPMENT EXPERT		99810.01 	39
19842424	Ireland	III.1.a. Agriculture		AGENCY FOR PERSONAL SERVICE OVERSEAS (APSO)		92020.01 	46
23012684	Japan	III.1.a. Agriculture		TC AGGREGATED ACTIVITIES		99810.01 	27
9293602	Belgium	III.1.a. Agriculture		ALLOCATIONS DE VOLONTARIAT CT		99810.01 	32
24083225	Germany	III.1.a. Agriculture	DEVELOPMENT WORKER	DEVELOPMENT EXPERT		99810.01 	39
27861557	Germany	III.1.a. Agriculture	Integrated Experts	INTEGRATED EXPERTS	Integrated Experts	15110.01 	57
96381725	Japan	III.1.a. Agriculture	TC AGGREGATED ACTIVITIES	TC AGGREGATED ACTIVITIES		99810.01 	51
17997476	Ireland	III.1.a. Agriculture	NGO LOCAL FUNDING  ETHIOPIA	NGO LOCAL FUNDING  ETHIOPIA		92030.01 	57
12268401	Austria	III.1.a. Agriculture	Small-scale commitments aggregated by sector and recipient	SMALL-SCALE COMMITMENTS AGGREGATED BY SECTOR AND RECIPIENT		99810.01 	119
97463167	United States	III.1.a. Agriculture	Agricultural Sector Productivity	AGRICULTURAL SECTOR PRODUCTIVITY	GFSI: Sustain the productivity of the agricultural sector through investments that foster increasing returns to land, labor, and capital. Targeted interventions to male and female producers provide improvements in technology and management practices, expanded access to markets and credit, increased organizational and market efficiency, and restoration and protection of resiliency in production and livelihood systems. [through World Bank Group]	31120.01|31191.03|31182.01|31191.01 	514
9292414	Belgium	III.1.a. Agriculture		ALLOCATIONS DE VOLONTARIAT CT		99810.01 	32
17322718	Germany	III.1.a. Agriculture		GOVERNMENT CONTRIBUTIONS VIA NGO		92005.01 	35
30253939	Australia	III.1.a. Agriculture	Nias Reconstruction Fund	NIAS RECONSTRUCTION FUND	The Nias Reconstruction Fund is a flexible program established to rebuild damaged community infrastructure and strengthen the capacity of local leaders to plan and implement development, in the wake of the December 2004 tsunami and the March 28, 2005 Nias	73010.02|73010.01|73010.04 	306
95786367	Norway	III.1.a. Agriculture	Fredskorpset personnel exchange	FREDSKORPSET PERSONNEL EXCHANGE	Feasibility study on establishing exchange of personnel for Fredskorpset exchange programme. The results of the feasibility study will constitute parts of the basis for assessing an application for a collaboration agreement.	74010.09|72010.01 	289
24076433	Germany	III.1.a. Agriculture	DEVELOPMENT WORKER	DEVELOPMENT EXPERT		99810.01 	39
23103889	Japan	III.1.a. Agriculture		TC AGGREGATED ACTIVITIES		99810.01 	27
35193827	Austria	III.1.a. Agriculture	Small-scale commitments aggregated by sector and recipient country	SMALL-SCALE COMMITMENTS AGGREGATED BY SECTOR AND RECIPIENT COUNTRY	Semiaggregierte Daten je Empf&auml;ngerland und DAC5-Sektor f&uuml;r Kleincommitments	99810.01 	220
23134528	Japan	III.1.a. Agriculture		TC AGGREGATED ACTIVITIES		99810.01 	27
22978029	Japan	III.1.a. Agriculture		TC AGGREGATED ACTIVITIES		99810.01 	27
23123808	Japan	III.1.a. Agriculture		TC AGGREGATED ACTIVITIES		99810.01 	27
30136221	Japan	III.1.a. Agriculture		TC AGGREGATED ACTIVITIES	TC AGGREGATED ACTIVITIES	99810.01 	51
96900066	United States	III.1.a. Agriculture	Program Design and Learning	PROGRAM DESIGN AND LEARNING	GFSI: Develop and conduct needs assessments, baseline studies, targeted evaluations, special studies or other information-gathering efforts specifically for the design, monitoring and evaluation of USG-funded programs. This sub-element may also include developing and disseminating best practices and lessons learned, testing demonstration and/or pilot models, or the preparation of strategic plans and other short-term programming tasks. Note: All such activities that are carried out by partners as	15150.03|43082.01|91010.01 	557
97870632	United States	III.1.a. Agriculture	Administration and Oversight	ADMINISTRATION AND OVERSIGHT	GFSI: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering tr	91010.01 	559
6734008	Netherlands	III.1.a. Agriculture		WHEAT		72040.01 	8
96850795	United States	III.1.a. Agriculture	Agricultural Sector Productivity	AGRICULTURAL SECTOR PRODUCTIVITY	Sustain the productivity of the agricultural sector through investments that foster increasing returns to land, labor, and capital. Targeted interventions to male and female producers provide improvements in technology and management practices, expanded access to markets and credit, increased organizational and market efficiency, and restoration and protection of resiliency in production and livelihood systems. [through Citizens Network for Foreign Affairs]	31120.01|31191.03|31191.01 	528
96882699	United States	III.1.a. Agriculture	Agricultural Enabling Environment	AGRICULTURAL ENABLING ENVIRONMENT	GFSI: Support agricultural policies, laws and regulations, and institutions that: foster adoption of improved technology; promote investment in infrastructure at all levels, and enhance the natural resource base in ways that respond to the needs of men and women producers. [through International Food Policy Research Institute]	31110.02 	397
22988162	Japan	III.1.a. Agriculture		TC AGGREGATED ACTIVITIES		99810.01 	27
23031485	Japan	III.1.a. Agriculture		TC AGGREGATED ACTIVITIES		99810.01 	27
37556914	Spain	III.1.a. Agriculture	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
50047293	Spain	III.1.a. Agriculture	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
19266691	Germany	III.1.a. Agriculture	GOVERNMENT CONTRIBUTIONS VIA NGO	GOVERNMENT CONTRIBUTIONS VIA NGO		92005.01|15105.01 	67
23113947	Japan	III.1.a. Agriculture		TC AGGREGATED ACTIVITIES		99810.01 	27
23111162	Japan	III.1.a. Agriculture		TC AGGREGATED ACTIVITIES		99810.01 	27
37300911	Spain	III.1.a. Agriculture	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
37545512	Spain	III.1.a. Agriculture	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
96882597	United States	III.1.a. Agriculture	Agricultural Enabling Environment	AGRICULTURAL ENABLING ENVIRONMENT	Support agricultural policies, laws and regulations, and institutions that: foster adoption of improved technology; promote investment in infrastructure at all levels, and enhance the natural resource base in ways that respond to the needs of men and women producers. [through Weidemann Associates Inc.]	31110.02 	372
19834427	Ireland	III.1.a. Agriculture		AGENCY FOR PERSONAL SERVICE OVERSEAS (APSO)		92020.01 	46
19824539	Ireland	III.1.a. Agriculture		AGENCY FOR PERSONAL SERVICE OVERSEAS (APSO)		92020.01 	46
34309175	Japan	III.1.a. Agriculture		TC AGGREGATED ACTIVITIES	TC AGGREGATED ACTIVITIES	99810.01 	51
27962106	Germany	III.1.a. Agriculture	Integrated Experts	INTEGRATED EXPERTS	Integrated Experts	15110.01 	57
21155920	Austria	III.1.a. Agriculture	Small-scale commitments aggregated by sector and recipient	SMALL-SCALE COMMITMENTS AGGREGATED BY SECTOR AND RECIPIENT		99810.01 	119
50047537	Spain	III.1.a. Agriculture	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
98306006	Germany	III.1.a. Agriculture	preparatory activities for new projects	PREPARATORY ACTIVITIES FOR NEW PROJECTS	preparatory activities for new projects	99810.01 	120
97503410	Japan	III.1.a. Agriculture	TC AGGREGATED ACTIVITIES	TC AGGREGATED ACTIVITIES		99810.01 	51
37535472	Spain	III.1.a. Agriculture	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
8864068	European Communities (EC)	III.1.a. Agriculture	AT AU MIN. DE L'AGRICULTURE ET DE L'	AT AU MIN. DE L'AGRICULTURE ET DE L'		31110.04 	75
19223246	Germany	III.1.a. Agriculture	GOVERNMENT CONTRIBUTIONS VIA NGO	GOVERNMENT CONTRIBUTIONS VIA NGO		92005.01|15105.01 	67
37344107	Spain	III.1.a. Agriculture	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
20001990	Spain	III.1.a. Agriculture	VARIOUS COOPERATION FOR DEVELOPMENT PROJECTS	VARIOUS COOPERATION FOR DEVELOPMENT PROJECTS	DIVERSOS PROYECTOS DE COOPERACI&Oacute;N PARA EL DESARROLLO	51010.05 	150
23079928	Japan	III.1.a. Agriculture		TC AGGREGATED ACTIVITIES		99810.01 	27
24144082	Germany	III.1.a. Agriculture	DEVELOPMENT WORKER	DEVELOPMENT EXPERT		99810.01 	39
21569807	Germany	III.1.a. Agriculture	INTEGRATED SPECIALIST	INTEGRATED SPECIALIST		99810.01 	45
50050519	Spain	III.1.a. Agriculture	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
18528328	United States	III.1.a. Agriculture	SCIENCE AND TECHNOLOGY DEVELOPED TO IMPROVE AGRICULTURAL PRO	SCIENCE AND TECHNOLOGY DEVELOPED TO IMPROVE AGRICULTURAL PRODUCTION	SCIENCE AND TECHNOLOGY DEVELOPED TO IMPROVE AGRICULTURAL PRO	31182.01 	190
24202954	Germany	III.1.a. Agriculture	INTEGRIERTE FACHKRAFT	INTEGRATED SPECIALIST		99810.01 	45
50005180	Spain	III.1.a. Agriculture	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
22992356	Japan	III.1.a. Agriculture		TC AGGREGATED ACTIVITIES		99810.01 	27
97783956	United States	III.1.a. Agriculture	Administration and Oversight	ADMINISTRATION AND OVERSIGHT	GFSI: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering tr	91010.01 	559
24010935	Germany	III.1.a. Agriculture	DEVELOPMENT WORKER	DEVELOPMENT EXPERT		99810.01 	39
23141501	Japan	III.1.a. Agriculture		TC AGGREGATED ACTIVITIES		99810.01 	27
97025332	United States	III.1.a. Agriculture	Agricultural Enabling Environment	AGRICULTURAL ENABLING ENVIRONMENT	GFSI: Support agricultural policies, laws and regulations, and institutions that: foster adoption of improved technology; promote investment in infrastructure at all levels, and enhance the natural resource base in ways that respond to the needs of men and women producers. [through Government of Guatemala]	31191.01 	376
20031814	Spain	III.1.a. Agriculture	VARIOUS COOPERATION FOR DEVELOPMENT PROJECTS	VARIOUS COOPERATION FOR DEVELOPMENT PROJECTS	DIVERSOS PROYECTOS DE COOPERACI&Oacute;N PARA EL DESARROLLO	51010.05 	150
50047089	Spain	III.1.a. Agriculture	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
21557317	Germany	III.1.a. Agriculture	DEVELOPMENT AID VOLUNTEER	DEVELOPMENT AID VOLUNTEER		99810.01 	53
21632527	Germany	III.1.a. Agriculture	DEVELOPMENT AID VOLUNTEER	DEVELOPMENT AID VOLUNTEER		99810.01 	53
23032488	Japan	III.1.a. Agriculture		TC AGGREGATED ACTIVITIES		99810.01 	27
50053419	Spain	III.1.a. Agriculture	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
8267713	Austria	III.1.a. Agriculture	Small-scale commitments aggregated by sector and recipient	SMALL-SCALE COMMITMENTS AGGREGATED BY SECTOR AND RECIPIENT		99810.01 	119
21503868	Germany	III.1.a. Agriculture	DEVELOPMENT AID VOLUNTEER	DEVELOPMENT AID VOLUNTEER		99810.01 	53
23026746	Japan	III.1.a. Agriculture		TC AGGREGATED ACTIVITIES		99810.01 	27
23144568	Japan	III.1.a. Agriculture		TC AGGREGATED ACTIVITIES		99810.01 	27
19238151	Germany	III.1.a. Agriculture	GOVERNMENT CONTRIBUTIONS VIA NGO	GOVERNMENT CONTRIBUTIONS VIA NGO		92005.01|15105.01 	67
20043827	Spain	III.1.a. Agriculture	VARIOUS COOPERATION FOR DEVELOPMENT PROJECTS	VARIOUS COOPERATION FOR DEVELOPMENT PROJECTS	DIVERSOS PROYECTOS DE COOPERACI&Oacute;N PARA EL DESARROLLO	51010.05 	150
35150356	Austria	III.1.a. Agriculture	Small-scale commitments aggregated by sector and recipient country	SMALL-SCALE COMMITMENTS AGGREGATED BY SECTOR AND RECIPIENT COUNTRY	Semiaggregierte Daten je Empf&auml;ngerland und DAC5-Sektor f&uuml;r Kleincommitments	99810.01 	220
17390123	Germany	III.1.a. Agriculture	FED. STATES CONTRIBUTIONS	FED. STATES CONTRIBUTIONS		99810.01 	53
18887734	Austria	III.1.a. Agriculture	GEOGRAPHICAL/SECTORAL ALLOCATION OF VOLUNTEERS' PROGRAMME	GEOGRAPHICAL/SECTORAL ALLOCATION OF VOLUNTEERS' PROGRAMME		99810.01 	117
19204108	Germany	III.1.a. Agriculture	GOVERNMENT CONTRIBUTIONS VIA NGO	GOVERNMENT CONTRIBUTIONS VIA NGO		92005.01|15105.01 	67
21533317	Germany	III.1.a. Agriculture	DEVELOPMENT AID VOLUNTEER	DEVELOPMENT AID VOLUNTEER		99810.01 	53
23093631	Japan	III.1.a. Agriculture		TC AGGREGATED ACTIVITIES		99810.01 	27
23001564	Japan	III.1.a. Agriculture		TC AGGREGATED ACTIVITIES		99810.01 	27
50051824	Spain	III.1.a. Agriculture	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
21161033	Austria	III.1.a. Agriculture	Small-scale commitments aggregated by sector and recipient	SMALL-SCALE COMMITMENTS AGGREGATED BY SECTOR AND RECIPIENT		99810.01 	119
