aiddata_id	donor	sector	title	short_description	long_description	aiddata_activity_code	codeRule_characterLength
3007438	World Bank - International Finance Corporation (IFC)		Bank of Georgia will use funds solely for real estateubased financing and loans secured by a mortgage on the property to be financed.	<br>	<br>	24030.01|16030.01 	144
3005214	World Bank - International Finance Corporation (IFC)		Tourism			33210.01 	10
3010325	World Bank - International Finance Corporation (IFC)		Build and operate a 270 bed multi-specialty private hospital in Calcutta	<br>	<br>	12191.04|12191.03 	83
3006245	World Bank - International Finance Corporation (IFC)		FME-GAZ les Gaz Industriels du Cameroun			32120.12|32120.09 	42
3007145	World Bank - International Finance Corporation (IFC)		Holds a concession to provide water and sewerage services in La Paz and El Alto. The company will use the financing for capital expenditures for 5 years, including 70,000 water and 38,000 sewerage connections.			14020.03|14020.01|24030.01 	212
3006047	World Bank - International Finance Corporation (IFC)		Capital markets			24010.04 	18
3006414	World Bank - International Finance Corporation (IFC)		Support the operations of a steel rolling mill			32120.14 	49
3005995	World Bank - International Finance Corporation (IFC)		Credit line to a bank for onlending to SMEs			24030.03 	46
3010022	World Bank - International Finance Corporation (IFC)		Pilot test and prepare a feasibility study for a zinc, lead and silver tailings reclamation project	<br>	<br>	32220.06|32220.05 	110
3010655	World Bank - International Finance Corporation (IFC)		Expand and modernize water and beverage production facilities	<br>	<br>	32120.06|32120.02 	72
3006961	World Bank - International Finance Corporation (IFC)		Loan to local easing company to extend leases to small and medium sized companies			25010.08|24030.02 	84
3010790	World Bank - International Finance Corporation (IFC)		Establish first private sector port terminal in Pakistan	<br>	<br>	21040.02 	67
3005360	World Bank - International Finance Corporation (IFC)		A new company will extract and export oil from bergamot			32220.03 	58
3006537	World Bank - International Finance Corporation (IFC)		Omimex de Colombia Ltd.			32220.03 	26
3007037	World Bank - International Finance Corporation (IFC)		Factoring			24040.01 	12
3010646	World Bank - International Finance Corporation (IFC)		Rehabilitate and upgrade cement plant	<br>	<br>	32120.11|32120.02 	48
3004917	World Bank - International Finance Corporation (IFC)		Multi-Country Loan, to provide foreign exchnage loans to small and medium size companies in Morocco and Tunisia			24030.01|25010.08 	114
3010264	World Bank - International Finance Corporation (IFC)		Chemicals and petrochemicals	<br>	<br>	32120.12|32120.09 	39
3010261	World Bank - International Finance Corporation (IFC)		Support the construction of a new semiconductor assembly and packaging factory	<br>	<br>	32120.03|32120.16|32110.03 	89
3006696	World Bank - International Finance Corporation (IFC)		Develop Loma de Niquel lateritic nickel deposit, build on site ferro-nickel smelter, lay 17km natural gas pipeline to fuel smelter			32220.11|32220.05 	133
3006771	World Bank - International Finance Corporation (IFC)		Hidrojen Peroksit Sanayi ve Ticaret A.S. will build a manufacturing plant to produce hydrogen peroxide for the domestic market, replacing imports.			32120.09|32120.03 	149
3005438	World Bank - International Finance Corporation (IFC)		Rehabilitate and modernize a newly privatized rubber plantation and processing company			32120.07|31120.07 	89
3007386	World Bank - International Finance Corporation (IFC)		El Rosario, S.A., and Camarones Humboldt Panama S.A. will expand shrimp farm operation.	<br>	<br>	31320.04 	98
3010029	World Bank - International Finance Corporation (IFC)		Terminal de Cruceros Punta Langosta, Cozumel, S.A. de C.V. will build and operate a cruise ship terminal to reduce current bottlenecks. This will reinforce government efforts to open the port sector to private investment.	<br>	<br>	21040.02|33210.01|21040.03|33210.02 	232
3009988	World Bank - International Finance Corporation (IFC)		Drop of Zanzibar Ltd. will establish a mineral water processing and bottling plant on a 33-year government concession. The plant will produce up to 2,300 bottles per hour, hire 45 people, and save foreign exchange now spent on imports (AEF).	<br>	<br>	32120.06|32120.03|32120.01|16020.05 	252
3004866	World Bank - International Finance Corporation (IFC)		Support structuring, underwriting and placement of 10 billion Euro-Yen bond offering			24010.02 	87
3007332	World Bank - International Finance Corporation (IFC)		Shanxi Asian American Daning Energy Company Limited	<br>	<br>	32220.02 	62
3006792	World Bank - International Finance Corporation (IFC)		San Vicente Terminal Internacional S.A.			21040.02 	42
3005877	World Bank - International Finance Corporation (IFC)		Energy and mining			32205.01|23005.01 	20
3010638	World Bank - International Finance Corporation (IFC)		Cement	<br>	<br>	32120.11 	17
3005469	World Bank - International Finance Corporation (IFC)		Iron and steel			32120.14 	17
3006426	World Bank - International Finance Corporation (IFC)		Bosnalijek d.d.			32120.09|32120.01|32120.13 	18
3005250	World Bank - International Finance Corporation (IFC)		Build sponge iron production facility			32120.14 	40
3007440	World Bank - International Finance Corporation (IFC)		National Commercial Bank Sh.A. will support rehabilitation andprivatization, a key step for the recovery of the country?s financial sector.	<br>	<br>	24010.01|25020.01|24030.01 	150
3005501	World Bank - International Finance Corporation (IFC)		Agribusiness			31105.01 	15
3006700	World Bank - International Finance Corporation (IFC)		Mobil RomuIFC increased the syndicated loan portion of a FY97-approved project to build and operate a national mobile phone network in response to greater market success than anticipated at approval.			22020.02 	202
3005737	World Bank - International Finance Corporation (IFC)		Build and operate a fully integrated facility to make denim garments			32120.08|32120.03 	71
3003160	World Bank - International Finance Corporation (IFC)		Capital International Private Equity Fund IV L.P.			24030.01|24030.02 	52
3006366	World Bank - International Finance Corporation (IFC)		HSBC Argentina Holdings S.A.		<br>	24030.02 	35
3007423	World Bank - International Finance Corporation (IFC)		ZAO Serebro Dukat and Pan American Silver Corporation will develop the Dukat Silver Mine in far eastern Russia to produce silver concentrate for export.	<br>	<br>	32220.06|32220.11 	163
3005975	World Bank - International Finance Corporation (IFC)		Investment fund			24030.02 	18
3007441	World Bank - International Finance Corporation (IFC)		Armenia Hotel Closed Joint Stock Company will renovate hotel in downtown Yerevan to international standards.	<br>	<br>	33210.02 	119
3005572	World Bank - International Finance Corporation (IFC)		Build a fully equipped kitchen and a store to supply group catering businesses and independent food service outlets	<br>	<br>	25010.08|25010.04 	126
3006887	World Bank - International Finance Corporation (IFC)		Money and capital markets			24010.04 	28
3005732	World Bank - International Finance Corporation (IFC)		Provide loan-option facility to enable commercial bank to extend foreign exchange-term lending to export-oriented businesses			24030.02|25010.08|53050.01 	127
3010559	World Bank - International Finance Corporation (IFC)		Timber, pulp and paper	<br>	<br>	32120.07 	33
3005800	World Bank - International Finance Corporation (IFC)		Expansion of a high occupancy hotel			33210.02 	38
3005239	World Bank - International Finance Corporation (IFC)		General manufacturing			32120.01 	24
3009933	World Bank - International Finance Corporation (IFC)		Capital markets	<br>	<br>	24010.04 	26
3005618	World Bank - International Finance Corporation (IFC)		Privatize and expand capacity of cement producer			32110.03|25020.01|32120.11 	51
3005939	World Bank - International Finance Corporation (IFC)		Establish a plant to make woven polypropylene bags and polyethylene liners			32120.08 	77
3006015	World Bank - International Finance Corporation (IFC)		Cement and construction materials			32120.03|32120.11 	36
3010866	World Bank - International Finance Corporation (IFC)		Textiles	<br>	<br>	32120.08 	19
3010324	World Bank - International Finance Corporation (IFC)		Open new three-star, 43-room hotel in Antananarivo	<br>	<br>	33210.02 	61
3010329	World Bank - International Finance Corporation (IFC)		Development finance	<br>	<br>	24030.01 	30
3005207	World Bank - International Finance Corporation (IFC)		Cement and construction materials			32120.03|32120.11 	36
3010935	World Bank - International Finance Corporation (IFC)		Establish a chemical plant to produce 40 tons of sodium silicate a day for the textile industry	<br>	<br>	32120.03|32120.08|32120.09 	106
3009945	World Bank - International Finance Corporation (IFC)		Ruscam	<br>	<br>	32120.01 	17
3005948	World Bank - International Finance Corporation (IFC)		Renew a tour bus fleet by purchasing 30 minibuses over two years			21020.02|33210.03 	67
3006600	World Bank - International Finance Corporation (IFC)		Construct and operate 15,000 tons per annum melamine plant and a paper impregnation plant to produce 12 million square meters of melamine-formaldehyde impregnated paper and urea-formaldehyde impregnated paper.			32120.09|32120.07|32120.03 	212
3010942	World Bank - International Finance Corporation (IFC)		On-lend medium-term financing for the modernization or expansion needs of private sector companies.	<br>	<br>	25010.08|24030.01|24030.02 	110
3004785	World Bank - International Finance Corporation (IFC)		Cement and construction materials			32120.03|32120.11 	36
3004864	World Bank - International Finance Corporation (IFC)		Expand leasing operations to SMEs by increasing capital through a rights issue and providing a syndicated credit line			24030.01|24030.03|25010.08 	120
3007079	World Bank - International Finance Corporation (IFC)		Producer of agricultural tractors, diesel engines, and automotive parts, will relocate its factory, expand capacity, improve productivity, and promote exports.			32120.03|31150.04|32120.17 	162
3006807	World Bank - International Finance Corporation (IFC)		Lanka Hospital Corporation Private Limited will build a 350-bed modern private hospital in Colombo offering general and acute-care services. This is among the first private direct foreign investments in theSri Lankan hospital sector.			12191.03|12230.02 	236
3004692	World Bank - International Finance Corporation (IFC)		IFC arranged syndication to help Bunge y Born S.A. finance its investment program and restructure its food and paint operations			24030.02 	130
3005193	World Bank - International Finance Corporation (IFC)		Renovate and expand integrated poultry production joint venture in Liaochang, Shandong Province			31120.08 	98
3010322	World Bank - International Finance Corporation (IFC)		Short-term finance	<br>	<br>	24030.01 	29
3005529	World Bank - International Finance Corporation (IFC)		Expand a network of retail gas stations			25010.08|23050.01 	42
3006251	World Bank - International Finance Corporation (IFC)		ISA Peru S.A.			23040.03 	16
3009304	World Bank - International Finance Corporation (IFC)		Food and food processing	<br>	<br>	32120.06 	35
3010128	World Bank - International Finance Corporation (IFC)		Raising additional share capital to meet minimum net worth requirements according to new central bank guidelines, enabling it to enter insurance industry.	<br>	<br>	24030.01 	165
3006060	World Bank - International Finance Corporation (IFC)		Establish fish-processing plant for catches of artisanal and commercial fishermen			32120.06|32120.03 	84
3006244	World Bank - International Finance Corporation (IFC)		Florex Limited			31120.06|32120.06|31191.01|53050.01 	17
3009993	World Bank - International Finance Corporation (IFC)		Refurbish and upgrade its 3-star, 67-room hotel in Arusha (AEF).	<br>	<br>	33210.02 	75
3010991	World Bank - International Finance Corporation (IFC)		IFC agreed to enter into interest rate and cross-currency swaps for this FY97-approved aluminum smelter project.	<br>	<br>	32120.15|24030.01 	123
3010741	World Bank - International Finance Corporation (IFC)		Scooters and motorcycle production	<br>	<br>	32120.17 	45
3005763	World Bank - International Finance Corporation (IFC)		Establish Namibia's fist indigenous life insurance company			24030.01 	61
3006850	World Bank - International Finance Corporation (IFC)		Isvicre Hayat Sigorta A.S.uIFC will subscribe to a rights issue to support this insurance company, which offers life and health insurance and pension products.			24030.01|16010.04|12110.05 	162
3009991	World Bank - International Finance Corporation (IFC)		Toothpaste producer, will double its production of both toothpaste and collapsible tubes (AEF).	<br>	<br>	32120.13 	106
3011002	World Bank - International Finance Corporation (IFC)		Argentina Long-Term Enhanced Facility will support 2-year lines of credit provided by the domestic operations of foreign banks to selected Argentine second-tier companies.	<br>	<br>	24030.01|24030.03 	182
3005730	World Bank - International Finance Corporation (IFC)		Purchase equipment to enable company to finish leather for export			53050.01|32120.03|32120.08 	68
3009977	World Bank - International Finance Corporation (IFC)		Common share equity issue by pulp and paper producer	<br>	<br>	32120.08|32120.07|32191.03 	63
3004636	World Bank - International Finance Corporation (IFC)		Cement and construction materials			32120.11|32120.03 	36
3007277	World Bank - International Finance Corporation (IFC)		Restructure debt, build a new full-service supermarket in Nevis, and consolidate existing hardware and building materials operations in St. Kitts.	<br>	<br>	43010.01|60020.01|25010.04|32310.01 	157
3006435	World Bank - International Finance Corporation (IFC)		Binh An Water Corporation Limited has a 20-year BOT contract to supply 100,000 cubic meters of treated water per day to Ho Chi Minh City. This was the first BOT to be awarded in Vietnam.			14020.01 	189
3007188	World Bank - International Finance Corporation (IFC)		Expand its bus company in Beira by acquiring five new buses (SEF).			21020.03|21020.02 	69
3006563	World Bank - International Finance Corporation (IFC)		Equity issue by Pam Gas BV			32220.03 	29
3005294	World Bank - International Finance Corporation (IFC)		New venture capital fund will provide equity and quasi-equity finance and management assistance to small and medium sized companies			24030.02|24030.01|25010.08 	134
3006519	World Bank - International Finance Corporation (IFC)		Set up to manage the Middle East North Africa Environmental Fund.		<br>	41005.01 	72
3004956	World Bank - International Finance Corporation (IFC)		Textiles and fibers			32120.08 	22
3006301	World Bank - International Finance Corporation (IFC)		GLORIA S.A.			99810.01 	14
3005604	World Bank - International Finance Corporation (IFC)		Build hotel			33210.02 	14
3010563	World Bank - International Finance Corporation (IFC)		Increase vegetable production for export to Europe by expanding green bean farms	<br>	<br>	31120.06|31120.07 	91
3004660	World Bank - International Finance Corporation (IFC)		Double capacity of malt plant			32120.06|32120.01 	32
3006314	World Bank - International Finance Corporation (IFC)		Komercijalna Banka A.D. Skopje			24030.02 	33
3004934	World Bank - International Finance Corporation (IFC)		Financing for onlending to SMEs in Poland, for expansion and development			25010.08 	75
3010758	World Bank - International Finance Corporation (IFC)		Oil Pipeline	<br>	<br>	23055.01 	23
3006894	World Bank - International Finance Corporation (IFC)		Establish facility to finance microenterprises in the WBG, with technical assistance to participating banks and microenterprises, and financing to participating banks			24030.02|24040.02 	169
3010773	World Bank - International Finance Corporation (IFC)		Coal	<br>	<br>	32220.02 	15
3010782	World Bank - International Finance Corporation (IFC)		Expand capacity of the tire rethreading facility in the West Bank	<br>	<br>	32120.17 	76
3007047	World Bank - International Finance Corporation (IFC)		Expand production facilities of blanket factory			32120.08|32120.03 	50
3010650	World Bank - International Finance Corporation (IFC)		Expand the production capacity of a malt processing plant	<br>	<br>	32120.06 	68
3006145	World Bank - International Finance Corporation (IFC)		Rehabilitate, modernize and expand the production of a plywood mill			32120.03|32120.02|32120.07 	70
3004674	World Bank - International Finance Corporation (IFC)		Nylon tire fabric			32120.17 	20
3006720	World Bank - International Finance Corporation (IFC)		PT. Indorama Synthetics TbK			32120.08|32120.09 	30
3009952	World Bank - International Finance Corporation (IFC)		West Africa Trade Enhancement Facility	<br>	<br>	33110.01 	49
3006484	World Bank - International Finance Corporation (IFC)		Structure, place an underwrite an international offering of quasi-equity securities for one of the country's largest media conglomerates			22005.01|24005.01 	139
3009894	World Bank - International Finance Corporation (IFC)		Cer?mica Portobello S.A., a high-quality producer of ceramic tiles, will expand its operations.	<br>	<br>	32110.03|32120.01 	106
3009978	World Bank - International Finance Corporation (IFC)		Double capacity of calcinated petroleum coke plant	<br>	<br>	32110.03|32120.12 	61
3004873	World Bank - International Finance Corporation (IFC)		Help Togolaise de Produits Marins (STPM) restructure its operations, which were disrupted in 1992 and 1993 because of political and social problems in Togo			32120.06|32120.01 	158
3005203	World Bank - International Finance Corporation (IFC)		Oil			32220.03 	6
3006019	World Bank - International Finance Corporation (IFC)		Chemicals			53040.02|32120.09 	12
3010257	World Bank - International Finance Corporation (IFC)		Built a packing and blending unit for high grade teas production for export to Europe	<br>	<br>	32120.03|32120.06|53050.01 	96
3006793	World Bank - International Finance Corporation (IFC)		Sarah Textiles			32120.08 	17
3010977	World Bank - International Finance Corporation (IFC)		Peru Orient Express Hotel	<br>	<br>	33210.02 	36
3006276	World Bank - International Finance Corporation (IFC)		Extra high-voltage power cable market, will strengthen its capital base and reduce short-term debt, thereby increasing competition in this sector.			24030.01|23040.01 	149
3011139	World Bank - International Finance Corporation (IFC)		Investment fund	<br>	<br>	24030.02 	26
3007100	World Bank - International Finance Corporation (IFC)		Tourist village and recreation center in Obala, will rehabilitate and enlarge 25 existing bungalows (AEF).			33210.01|33210.02 	109
3009877	World Bank - International Finance Corporation (IFC)		Rehabilitation of a historic hotel	<br>	<br>	33210.02 	45
3004816	World Bank - International Finance Corporation (IFC)		Motor vehicles and accessories			21020.02 	33
3004854	World Bank - International Finance Corporation (IFC)		Expand facilities at Pico iron ore mine and extend a railway line and improve a marine terminal			21040.02|21030.02|32220.11|32220.04 	98
3006483	World Bank - International Finance Corporation (IFC)		Expand the operations of a securities brokerage company into banking			24030.02 	71
3007004	World Bank - International Finance Corporation (IFC)		Privatize an existing hotel and build a new one, develop a strategic plan, and undergo financial restructuring.			33210.01|33210.02 	114
3005749	World Bank - International Finance Corporation (IFC)		Invest in convertible income notes issued by BRR Capital Modaraba			24005.01 	68
3010131	World Bank - International Finance Corporation (IFC)		Red Sanitaria Hospiten will construct four hospitals in B?varo, Puerto Plata, La Romana, and Santo Domingo.	<br>	<br>	12230.02 	118
3006969	World Bank - International Finance Corporation (IFC)		Textiles			32120.08 	11
3006099	World Bank - International Finance Corporation (IFC)		Provide financing for first privately owned telecomm network			22020.01|25010.08 	63
3007126	World Bank - International Finance Corporation (IFC)		MicroCredit National, S.A., the first Haitian financial institution dedicated exclusively to lending on a commercial basis to microenterprises, will be established. It will use proprietary software to keep close track of payments.			24040.01|24040.02 	233
3006273	World Bank - International Finance Corporation (IFC)		Capital restructuring with IFC participation.			24005.01 	48
3006560	World Bank - International Finance Corporation (IFC)		The Africa Fund is one of the first specialized investment vehicles designed to invest in a portfolio of equity securities of private companies in North and Sub-Saharan Africa			24030.02|25010.08 	178
3005754	World Bank - International Finance Corporation (IFC)		Provide line of credit to leasing company			24030.01|24030.03 	44
3007063	World Bank - International Finance Corporation (IFC)		Inversora Internacional Hotelera, S.A., will build the Flamenco Bavaro resort, an 853-room 4-star hotel near Punta Cana with restaurants, bars, a village shopping area, swimming pools, and tennis courts, capitalizing on the country?s strong growth in tour			33210.02 	258
3005056	World Bank - International Finance Corporation (IFC)		leasing			24030.01 	10
3006140	World Bank - International Finance Corporation (IFC)		Support for independent leasing company to focus on medium-term equipment financing			25010.08 	86
3005853	World Bank - International Finance Corporation (IFC)		Finance the operational restructuring of the first private insurance company through participation in a rights issue			24030.02|24030.01 	119
3009826	World Bank - International Finance Corporation (IFC)		Glass manufacturing	<br>	<br>	32120.01 	30
3006434	World Bank - International Finance Corporation (IFC)		Caja Los Andes S.A.			24040.03|24040.02 	22
3004927	World Bank - International Finance Corporation (IFC)		Introduce efficient distribution practices in the underdeveloped retailing sector and expand a modern supermarket chain			25010.08 	122
3004185	World Bank - International Finance Corporation (IFC)		Intermarket Discount House (Malawi) Limited will establish the first discount house in Malawi to trade and make markets in treasury bills, bankers? acceptances, commercial paper, and other instruments, thereby developing Malawi?s money markets.			24010.04 	247
3005027	World Bank - International Finance Corporation (IFC)		Leasing			24030.01 	10
3006523	World Bank - International Finance Corporation (IFC)		Will develop part of the offshore Chirag field in the Caspian Sea. Borrowers are special purpose affiliates of BP Amoco PLC, Exxon Corporation, Unocal, LUKoil Joint Stock Company, and Turkiye Petrolleri A.O.			32220.03 	210
3005063	World Bank - International Finance Corporation (IFC)		Mining			32220.01 	9
3006995	World Bank - International Finance Corporation (IFC)		Investment in company to help it increase its output of coal			32220.02|32220.11 	63
3010189	World Bank - International Finance Corporation (IFC)		Rights issue by iron and steel company	<br>	<br>	32120.14 	49
3010630	World Bank - International Finance Corporation (IFC)		Lease capital equipment to small and medium sized companies	<br>	<br>	25010.04|25010.08 	70
3006181	World Bank - International Finance Corporation (IFC)		Develop, build, and operate 74 MW diesel power generating plant in Mombasa, the main seaport and second largest city.			23020.02 	120
3009827	World Bank - International Finance Corporation (IFC)		Tourism	<br>	<br>	33210.01 	18
3004745	World Bank - International Finance Corporation (IFC)		Build and operate 205 room international standard hotel in Dhaka			33210.02 	67
3006310	World Bank - International Finance Corporation (IFC)		JSC Damen Shipyards Okean			21040.02|21040.01 	28
3006011	World Bank - International Finance Corporation (IFC)		Expand agribusiness export operations and rationalize soft drink operations			31105.01|32120.06 	78
3010179	World Bank - International Finance Corporation (IFC)		Expand the transportation network capacity of the main trunk pipeline and expand operation of the country's gas transportation company	<br>	<br>	23050.01|21020.02 	145
3005129	World Bank - International Finance Corporation (IFC)		Establish a tired production facility with a capacity of 2.4 million radial and .6 million bias tired a year for cars, trucks and buses			32120.17|32120.03 	138
3006271	World Bank - International Finance Corporation (IFC)		Financing to Korean banks affected by the financial crisis. IFC will guarantee 40% of BOA?s exposure to the Korean banks.			24030.02 	124
3007150	World Bank - International Finance Corporation (IFC)		White rice processor, will increase efficiency and capacity by upgrading the facility.			32120.06 	89
3004984	World Bank - International Finance Corporation (IFC)		Diversify agribusiness company to include processing and packing frozen green beans			32120.06|31105.01 	86
3005230	World Bank - International Finance Corporation (IFC)		Establish a Greenfield cement plant including a 15MW power plant			32120.11|23020.01 	67
3010761	World Bank - International Finance Corporation (IFC)		Rehabilitate and expand a pineapple farm	<br>	<br>	31120.03|31120.07 	51
3006690	World Bank - International Finance Corporation (IFC)		Provide bank with credit line to help finance SMEs			25010.08|24030.03 	53
3009822	World Bank - International Finance Corporation (IFC)		Modernize and expand textile factory	<br>	<br>	32120.08|32120.02 	47
3005283	World Bank - International Finance Corporation (IFC)		oil exploration			32220.03 	18
3005071	World Bank - International Finance Corporation (IFC)		Packaging material			32120.01|32120.09 	21
3010587	World Bank - International Finance Corporation (IFC)		ProCredit Bank AD	<br>	<br>	24030.02 	28
3004947	World Bank - International Finance Corporation (IFC)		Consulting services			99810.01 	22
3005680	World Bank - International Finance Corporation (IFC)		Refurbish hotel			33210.02|33210.01 	18
3005876	World Bank - International Finance Corporation (IFC)		Investment fund			24030.02 	18
3006100	World Bank - International Finance Corporation (IFC)		Modernize and expand the production of brown paper bags and corrugated boxes by an integrated pulp, paper and paperboard mill to improve product quality			32120.02|32120.03|32120.07 	155
3007129	World Bank - International Finance Corporation (IFC)		AES MTrida III, S. de R.L. de C.V. will build a 484 MW dual fuel power plant near MTrida to sell its output to CFE, the state-owned electric utility. It will operate on natural gas or diesel fuel.			23020.02|32120.03|23020.03 	199
3007432	World Bank - International Finance Corporation (IFC)		LP-GAZ, LLP, will provide liquid petroleum gas in cylinders and bulk tankers to domestic consumers for use in home cooking and heating. (SEF).	<br>	<br>	23055.02|23055.01 	153
3004730	World Bank - International Finance Corporation (IFC)		B-loan increase for expansion of privatized natural gas pipeline, FY96 project			32220.03 	81
3005199	World Bank - International Finance Corporation (IFC)		Chemicals and petrochemicals			32120.12|32120.09 	31
3010137	World Bank - International Finance Corporation (IFC)		Ningxia Darong Chemical Industry Joint Stock Company Ltd.	<br>	<br>	32120.09 	68
3004716	World Bank - International Finance Corporation (IFC)		Expand the northern and western pipeline capacity of 1 of 2 privatized natural gas transportation systems			23050.01 	108
3006468	World Bank - International Finance Corporation (IFC)		Villa Santi			33210.02 	14
3005233	World Bank - International Finance Corporation (IFC)		Equity investments in a local mutual fund			24030.01 	44
3004902	World Bank - International Finance Corporation (IFC)		Establish a joint venture equipment leasing company for private companies producing goods for export			53050.01|25010.08 	103
3010556	World Bank - International Finance Corporation (IFC)		Construct a facility to prdocue soda ash and process salt	<br>	<br>	32120.03|32120.09 	68
3005310	World Bank - International Finance Corporation (IFC)		Develop and operate a cellular network, paging systems, a nationwide VSAT telecom network and electronic mail and cable TV network			22040.03|22020.02|22030.02 	133
3007099	World Bank - International Finance Corporation (IFC)		SociTtT de Transports et de Commerce Bogoya et FrFres, a transport company, will expand and improve coverage of its national long haulage and international markets by acquiring 15 vehicles and building a maintenance garage and spare parts warehouse (AEF).			21020.01|21020.02 	258
3010068	World Bank - International Finance Corporation (IFC)		Expand, modernize and diversify oilseed crushing plants and expand oilseed storage facilities	<br>	<br>	32120.03|32120.02|31191.01|32120.06 	104
3010150	World Bank - International Finance Corporation (IFC)		Modernize a rice mill, expand agricultural extension services and acquire delivery trucks for a food processing an distribution group	<br>	<br>	32120.06|32120.02|31191.01|31181.02|21020.02 	144
3007298	World Bank - International Finance Corporation (IFC)		AIG Global Investment Company (East Africa) Ltd.	<br>	<br>	25010.08|24030.01 	59
3010914	World Bank - International Finance Corporation (IFC)		Hydrogen peroxide	<br>	<br>	32120.09 	28
3005262	World Bank - International Finance Corporation (IFC)		Develop and operate 62-bedroom, limited service hotels			33210.02 	57
3010006	World Bank - International Finance Corporation (IFC)		Ecobank Ghana Limited will organize a securities-based term financing program for 15 local corporates through a loan guarantee. The transaction will contribute to the development of a local corporate debt market.	<br>	<br>	24010.04|60010.01|25010.01|24030.01 	223
3006638	World Bank - International Finance Corporation (IFC)		Expand a financial services company in trade finance and other activities			33105.01|24030.01 	76
3006800	World Bank - International Finance Corporation (IFC)		Will complete financial restructuring program and support the development of its balance sheet through this rights issue.			99810.01 	124
3009896	World Bank - International Finance Corporation (IFC)		AG Concession	<br>	<br>	25010.08|43010.01 	24
